study	pk	tissue	allowed_users	measurement_type	substance	unit	time	time_unit	access	raw_pk	pharmacokinetics	interventions	figure	group_count	group_name	group_pk	mean	value	individual_pk	individual_name	se	cv	sd	min	max	median
Mikus1997	1167	plasma	[{'username': 'janekg'}, {'username': 'mkoenig'}]	concentration	morphine	gram / liter	['0.00e+00', '3.30e-01', '6.70e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '6.00e+00', '8.00e+00', '1.00e+01', '1.20e+01', '1.40e+01']	hr	public	1163	[{'pk': 22000}, {'pk': 21999}, {'pk': 21998}, {'pk': 21997}, {'pk': 21996}, {'pk': 21995}, {'pk': 21994}, {'pk': 21993}, {'pk': 21992}, {'pk': 21991}, {'pk': 21990}, {'pk': 21989}, {'pk': 21988}, {'pk': 21987}, {'pk': 21986}, {'pk': 21985}]	768		12.0	EM	287.0	['1.47e-08', '3.41e-06', '2.71e-06', '1.73e-06', '1.12e-06', '9.17e-07', '4.78e-07', '5.93e-07', '3.17e-07', '1.71e-07', '1.24e-07', '1.02e-07', '9.21e-08']				['6.24e-09', '6.95e-07', '7.14e-07', '2.61e-07', '1.45e-07', '1.33e-07', '9.16e-08', '1.03e-07', '4.77e-08', '2.58e-08', '1.16e-08', '1.21e-08', '1.60e-08']	['1.47e+00', '7.06e-01', '9.13e-01', '5.22e-01', '4.46e-01', '5.02e-01', '6.63e-01', '6.01e-01', '5.22e-01', '5.22e-01', '3.23e-01', '4.10e-01', '6.01e-01']	['2.16e-08', '2.41e-06', '2.47e-06', '9.05e-07', '5.02e-07', '4.61e-07', '3.17e-07', '3.56e-07', '1.65e-07', '8.94e-08', '4.01e-08', '4.19e-08', '5.54e-08']			
Mikus1997	1166	plasma	[{'username': 'janekg'}, {'username': 'mkoenig'}]	concentration	codeine	gram / liter	['0.00e+00', '3.30e-01', '6.70e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '6.00e+00', '8.00e+00', '1.00e+01', '1.20e+01', '1.40e+01']	hr	public	1162	[{'pk': 21984}, {'pk': 21983}, {'pk': 21982}, {'pk': 21981}, {'pk': 21980}, {'pk': 21979}, {'pk': 21978}, {'pk': 21977}, {'pk': 21976}, {'pk': 21975}, {'pk': 21974}, {'pk': 21973}, {'pk': 21972}, {'pk': 21971}, {'pk': 21970}, {'pk': 21969}]	768		12.0	PM	288.0	['2.50e-07', '3.37e-05', '1.64e-04', '1.08e-04', '7.42e-05', '6.45e-05', '3.52e-05', '3.63e-05', '1.98e-05', '8.57e-06', '5.72e-06', '3.37e-06', '1.93e-06']				[None, '3.74e-06', '1.05e-05', '8.74e-06', '6.45e-06', '4.51e-06', '5.26e-06', '4.48e-06', '2.20e-06', '1.78e-06', '1.32e-06', '7.26e-07', '6.50e-07']	[None, '3.84e-01', '2.23e-01', '2.81e-01', '3.01e-01', '2.42e-01', '5.17e-01', '4.28e-01', '3.84e-01', '7.19e-01', '8.01e-01', '7.46e-01', '1.17e+00']	[None, '1.30e-05', '3.65e-05', '3.03e-05', '2.23e-05', '1.56e-05', '1.82e-05', '1.55e-05', '7.61e-06', '6.16e-06', '4.58e-06', '2.52e-06', '2.25e-06']			
Mikus1997	1165	plasma	[{'username': 'janekg'}, {'username': 'mkoenig'}]	concentration	codeine	gram / liter	['0.00e+00', '3.30e-01', '6.70e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '6.00e+00', '8.00e+00', '1.00e+01', '1.20e+01', '1.40e+01']	hr	public	1161	[{'pk': 21968}, {'pk': 21967}, {'pk': 21966}, {'pk': 21965}, {'pk': 21964}, {'pk': 21963}, {'pk': 21962}, {'pk': 21961}, {'pk': 21960}, {'pk': 21959}, {'pk': 21958}, {'pk': 21957}, {'pk': 21956}, {'pk': 21955}, {'pk': 21954}, {'pk': 21953}]	768		12.0	EM	287.0	['2.53e-07', '1.40e-04', '1.64e-04', '1.09e-04', '7.42e-05', '6.35e-05', '4.31e-05', '3.99e-05', '1.72e-05', '7.12e-06', '3.49e-06', '1.73e-06', '1.50e-06']				[None, '1.50e-05', '1.09e-05', '6.54e-06', '1.60e-06', '3.11e-06', '5.32e-06', '3.70e-06', '7.79e-07', '4.51e-07', '4.73e-07', '2.66e-07', '1.74e-07']	[None, '3.71e-01', '2.31e-01', '2.07e-01', '7.45e-02', '1.70e-01', '4.28e-01', '3.21e-01', '1.57e-01', '2.19e-01', '4.70e-01', '5.32e-01', '4.00e-01']	[None, '5.21e-05', '3.78e-05', '2.27e-05', '5.53e-06', '1.08e-05', '1.84e-05', '1.28e-05', '2.70e-06', '1.56e-06', '1.64e-06', '9.21e-07', '6.02e-07']			
Kronstrand2001	882	plasma	[{'username': 'dimitra'}, {'username': 'janekg'}, {'username': 'mkoenig'}]	concentration	morphine	gram / liter	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '2.50e+00', '3.00e+00', '4.00e+00', '6.00e+00', '8.00e+00', '2.30e+01']	hr	public	879	[{'pk': 19994}, {'pk': 19993}, {'pk': 19992}, {'pk': 19991}, {'pk': 19990}, {'pk': 19989}, {'pk': 19988}, {'pk': 19987}, {'pk': 19986}, {'pk': 19985}, {'pk': 19984}, {'pk': 19983}, {'pk': 19982}, {'pk': 19981}, {'pk': 19980}, {'pk': 19979}]	756	/media/data/Kronstrand2001_Fig1.png	9.0	all	282.0					[None, None, None, None, None, None, None, None, None, None, None]					['3.40e-09', '4.16e-06', '5.53e-06', '4.79e-06', '4.07e-06', '4.03e-06', '3.30e-06', '3.93e-06', '2.39e-06', '2.26e-06', '2.87e-06']
Kronstrand2001	881	plasma	[{'username': 'dimitra'}, {'username': 'janekg'}, {'username': 'mkoenig'}]	concentration	codeine	gram / liter	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '2.50e+00', '3.00e+00', '4.00e+00', '6.00e+00', '8.00e+00', '2.30e+01']	hr	public	878	[{'pk': 19978}, {'pk': 19977}, {'pk': 19976}, {'pk': 19975}, {'pk': 19974}, {'pk': 19973}, {'pk': 19972}, {'pk': 19971}, {'pk': 19970}, {'pk': 19969}, {'pk': 19968}, {'pk': 19967}, {'pk': 19966}, {'pk': 19965}, {'pk': 19964}, {'pk': 19963}]	756	/media/data/Kronstrand2001_Fig1.png	9.0	all	282.0					[None, '2.31e-05', '3.08e-05', '2.10e-05', '1.54e-05', '1.26e-05', '8.40e-06', '5.59e-06', '9.10e-06', '4.90e-06', None]					['3.40e-09', '1.18e-04', '1.90e-04', '1.61e-04', '1.37e-04', '1.19e-04', '1.02e-04', '8.02e-05', '4.79e-05', '2.46e-05', '1.47e-06']
Kronstrand2001	880	plasma	[{'username': 'dimitra'}, {'username': 'janekg'}, {'username': 'mkoenig'}]	metabolic ratio	cod/mor	none	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '2.50e+00', '3.00e+00', '4.00e+00', '6.00e+00', '8.00e+00', '2.30e+01']	hr	public	877	[]	756	/media/data/Kronstrand2001_Fig1.png	9.0	all	282.0					[None, '4.83e+00', '2.41e+00', '2.76e+00', '1.72e+00', '3.10e+00', '2.07e+00', '2.07e+00', '1.72e+00', '2.41e+00', None]					['1.38e+00', '2.17e+01', '3.45e+01', '3.62e+01', '3.75e+01', '3.68e+01', '3.47e+01', '2.99e+01', '2.36e+01', '1.56e+01', '2.11e+00']
Mitchell1991	1176	urine	[{'username': 'janekg'}, {'username': 'mkoenig'}]	concentration	morphine	gram / liter	['1.00e+00', '3.80e+00', '7.20e+00', '2.40e+01', '3.60e+01', '4.80e+01', '6.00e+01', '7.20e+01', '8.40e+01', '9.60e+01', '1.08e+02']	hr	public	1172	[{'pk': 22040}, {'pk': 22039}, {'pk': 22038}, {'pk': 22037}, {'pk': 22036}, {'pk': 22035}]	774	/media/data/Mitchell1991_Tab1.png					['1.71e-03', '1.21e-03', '7.13e-04', '1.88e-04', '3.20e-05', '4.00e-05', '1.60e-05', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00']	2482.0	O						
Mitchell1991	1175	urine	[{'username': 'janekg'}, {'username': 'mkoenig'}]	concentration	morphine	gram / liter	['1.10e+00', '9.20e+00', '1.12e+01', '2.40e+01', '3.60e+01', '4.80e+01', '6.00e+01', '7.20e+01', '8.40e+01', '9.60e+01']	hr	public	1171	[{'pk': 22034}, {'pk': 22033}, {'pk': 22032}, {'pk': 22031}, {'pk': 22030}, {'pk': 22029}]	774	/media/data/Mitchell1991_Tab1.png					['1.63e-03', '1.77e-03', '2.40e-05', '1.58e-04', '9.30e-05', '5.20e-05', '1.60e-05', '0.00e+00', '0.00e+00', '0.00e+00']	2481.0	F						
Mitchell1991	1174	urine	[{'username': 'janekg'}, {'username': 'mkoenig'}]	concentration	morphine	gram / liter	['5.00e-01', '1.20e+00', '5.10e+00', '8.80e+00', '2.40e+01', '3.60e+01', '4.80e+01', '6.00e+01', '7.20e+01']	hr	public	1170	[{'pk': 22028}, {'pk': 22027}, {'pk': 22026}, {'pk': 22025}, {'pk': 22024}, {'pk': 22023}]	774	/media/data/Mitchell1991_Tab1.png					['4.20e-04', '4.99e-04', '1.53e-03', '9.44e-04', '1.56e-04', '3.50e-05', '0.00e+00', '0.00e+00', '0.00e+00']	2480.0	E						
Mitchell1991	1173	urine	[{'username': 'janekg'}, {'username': 'mkoenig'}]	concentration	morphine	gram / liter	['1.20e+00', '4.20e+00', '8.80e+00', '1.16e+01', '2.40e+01', '3.60e+01', '4.80e+01', '6.00e+01', '7.20e+01', '8.40e+01']	hr	public	1169	[{'pk': 22022}, {'pk': 22021}, {'pk': 22020}, {'pk': 22019}, {'pk': 22018}, {'pk': 22017}]	774	/media/data/Mitchell1991_Tab1.png					['2.12e-03', '5.25e-03', '1.60e-03', '2.28e-04', '1.57e-04', '1.00e-04', '4.00e-05', '0.00e+00', '0.00e+00', '0.00e+00']	2479.0	C						
Liao2009	896	plasma	[{'username': 'dimitra'}, {'username': 'janekg'}, {'username': 'mkoenig'}]	concentration	morphine	gram / liter	['0.00e+00', '5.00e-02', '2.50e-01', '5.00e-01', '7.50e-01', '1.00e+00', '1.25e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '6.00e+00', '8.00e+00', '1.20e+01']	hr	public	894	[{'pk': 20410}, {'pk': 20409}, {'pk': 20408}, {'pk': 20407}, {'pk': 20406}, {'pk': 20405}, {'pk': 20404}, {'pk': 20403}, {'pk': 20402}, {'pk': 20401}, {'pk': 20400}, {'pk': 20399}, {'pk': 20398}, {'pk': 20397}, {'pk': 20396}, {'pk': 20395}]	762	/media/data/Liao2009_Fig4.png	20.0	all	284.0	['0.00e+00', '2.44e-07', '1.59e-06', '4.16e-06', '5.13e-06', '5.26e-06', '5.01e-06', '4.77e-06', '4.03e-06', '3.67e-06', '3.42e-06', '2.32e-06', '2.08e-06', '1.22e-06']				[None, None, '2.19e-07', '5.74e-07', '4.92e-07', '4.92e-07', '5.47e-07', '4.10e-07', '3.01e-07', '3.01e-07', '2.46e-07', '2.46e-07', '1.64e-07', '1.09e-07']	[None, None, '6.15e-01', '6.18e-01', '4.29e-01', '4.19e-01', '4.88e-01', '3.85e-01', '3.33e-01', '3.67e-01', '3.21e-01', '4.74e-01', '3.53e-01', '4.00e-01']	[None, None, '9.78e-07', '2.57e-06', '2.20e-06', '2.20e-06', '2.44e-06', '1.83e-06', '1.34e-06', '1.34e-06', '1.10e-06', '1.10e-06', '7.33e-07', '4.89e-07']			
Liao2009	895	plasma	[{'username': 'dimitra'}, {'username': 'janekg'}, {'username': 'mkoenig'}]	concentration	codeine	gram / liter	['0.00e+00', '5.00e-02', '2.50e-01', '5.00e-01', '7.50e-01', '1.00e+00', '1.25e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '6.00e+00', '8.00e+00', '1.20e+01']	hr	public	893	[{'pk': 20394}, {'pk': 20393}, {'pk': 20392}, {'pk': 20391}, {'pk': 20390}, {'pk': 20389}, {'pk': 20388}, {'pk': 20387}, {'pk': 20386}, {'pk': 20385}, {'pk': 20384}, {'pk': 20383}, {'pk': 20382}, {'pk': 20381}, {'pk': 20380}, {'pk': 20379}]	762	/media/data/Liao2009_Fig4.png	20.0	all	284.0	['0.00e+00', '2.44e-07', '6.60e-06', '2.79e-05', '3.26e-05', '3.29e-05', '3.12e-05', '2.98e-05', '2.49e-05', '1.98e-05', '1.66e-05', '1.01e-05', '6.23e-06', '2.57e-06']				[None, None, '1.69e-06', '4.54e-06', '3.33e-06', '1.86e-06', '2.84e-06', '1.89e-06', '1.39e-06', '1.01e-06', '1.01e-06', '6.29e-07', '4.10e-07', '2.46e-07']	[None, None, '1.15e+00', '7.28e-01', '4.57e-01', '2.53e-01', '4.08e-01', '2.83e-01', '2.50e-01', '2.28e-01', '2.72e-01', '2.77e-01', '2.94e-01', '4.29e-01']	[None, None, '7.58e-06', '2.03e-05', '1.49e-05', '8.31e-06', '1.27e-05', '8.44e-06', '6.23e-06', '4.52e-06', '4.52e-06', '2.81e-06', '1.83e-06', '1.10e-06']			
He2008	842	plasma	[{'username': 'dimitra'}, {'username': 'janekg'}, {'username': 'mkoenig'}]	metabolic ratio	cod/mor	none	['5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '6.00e+00', '8.00e+00', '1.00e+01', '1.20e+01', '2.40e+01']	hr	public	838	[]	748	/media/data/He2008_Tab1.png	11.0	UM	271.0								['4.60e+01', '2.50e+01', '2.10e+01', '1.80e+01', '1.90e+01', '2.00e-02', '1.90e+01', '2.60e+01', '3.30e+01', '4.50e+01', '1.84e+02']	['1.52e+02', '8.70e+01', '6.60e+01', '6.10e+01', '6.50e+01', '7.40e+01', '6.80e+01', '7.10e+01', '1.23e+02', '2.36e+02', '1.06e+00']	['7.10e+01', '5.50e+01', '4.70e+01', '4.60e+01', '4.60e+01', '4.70e+01', '4.50e+01', '5.00e-02', '6.40e+01', '1.08e+02', '6.35e+02']
He2008	841	plasma	[{'username': 'dimitra'}, {'username': 'janekg'}, {'username': 'mkoenig'}]	metabolic ratio	cod/mor	none	['5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '6.00e+00', '8.00e+00', '1.00e+01', '1.20e+01', '2.40e+01']	hr	public	837	[]	748	/media/data/He2008_Tab1.png	12.0	EM	272.0								['1.90e+01', '1.70e+01', '1.40e+01', '1.40e+01', '1.40e+01', '1.40e+01', '1.40e+01', '1.50e+01', '1.80e+01', '4.00e-02', '1.00e-01']	['7.40e+01', '6.20e+01', '6.10e+01', '6.20e+01', '5.30e+01', '5.50e+01', '5.90e+01', '6.10e+01', '8.00e-02', '1.39e+02', '6.78e+02']	['4.70e+01', '3.80e+01', '3.00e-02', '3.00e-02', '2.90e+01', '2.90e+01', '3.10e+01', '3.80e+01', '4.80e+01', '7.70e+01', '3.96e+02']
Yue1991B	1344	plasma	[{'username': 'janekg'}, {'username': 'mkoenig'}]	concentration	normorphine	gram / liter	['5.29e-01', '8.60e-01', '1.30e+00', '1.78e+00', '2.92e+00', '3.93e+00', '4.94e+00', '7.04e+00']	hr	public	1333	[{'pk': 26122}, {'pk': 26121}, {'pk': 26120}, {'pk': 26119}, {'pk': 26118}, {'pk': 26117}, {'pk': 26116}, {'pk': 26115}, {'pk': 26114}, {'pk': 26113}, {'pk': 26112}, {'pk': 26111}, {'pk': 26110}, {'pk': 26109}, {'pk': 26108}, {'pk': 26107}]	828	/media/data/Yue1991B_Fig2.png					['2.37e-06', '6.60e-06', '6.71e-06', '5.24e-06', '3.01e-06', '2.60e-06', '1.54e-06', '8.74e-07']	2881.0	2_PM_H						
Yue1991B	1343	plasma	[{'username': 'janekg'}, {'username': 'mkoenig'}]	concentration	morphine-6-glucuronide	gram / liter	['5.39e-01', '5.67e-01', '8.58e-01', '1.38e+00', '1.86e+00', '2.91e+00', '3.87e+00', '4.93e+00', '6.99e+00', '9.27e+00', '1.11e+01']	hr	public	1332	[{'pk': 26106}, {'pk': 26105}, {'pk': 26104}, {'pk': 26103}, {'pk': 26102}, {'pk': 26101}, {'pk': 26100}, {'pk': 26099}, {'pk': 26098}, {'pk': 26097}, {'pk': 26096}, {'pk': 26095}, {'pk': 26094}, {'pk': 26093}, {'pk': 26092}, {'pk': 26091}]	828	/media/data/Yue1991B_Fig2.png					['2.31e-06', '5.56e-06', '1.30e-05', '1.82e-05', '1.70e-05', '1.02e-05', '8.19e-06', '4.06e-06', '2.75e-06', '1.22e-06', '8.10e-07']	2881.0	2_PM_H						
Yue1991B	1342	plasma	[{'username': 'janekg'}, {'username': 'mkoenig'}]	concentration	morphine-3-glucuronide	gram / liter	['4.04e-01', '9.60e-01', '1.44e+00', '1.74e+00', '2.84e+00', '3.93e+00', '4.86e+00', '6.95e+00', '9.23e+00', '1.10e+01']	hr	public	1331	[{'pk': 26090}, {'pk': 26089}, {'pk': 26088}, {'pk': 26087}, {'pk': 26086}, {'pk': 26085}, {'pk': 26084}, {'pk': 26083}, {'pk': 26082}, {'pk': 26081}, {'pk': 26080}, {'pk': 26079}, {'pk': 26078}, {'pk': 26077}, {'pk': 26076}, {'pk': 26075}]	828	/media/data/Yue1991B_Fig2.png					['3.57e-05', '6.90e-05', '8.60e-05', '7.01e-05', '4.80e-05', '4.16e-05', '2.53e-05', '2.13e-05', '1.27e-05', '9.61e-06']	2881.0	2_PM_H						
Yue1991B	1341	plasma	[{'username': 'janekg'}, {'username': 'mkoenig'}]	concentration	morphine	gram / liter	['4.56e-01', '5.39e-01', '8.83e-01', '1.59e+00', '1.90e+00', '2.99e+00', '4.05e+00', '5.02e+00']	hr	public	1330	[{'pk': 26074}, {'pk': 26073}, {'pk': 26072}, {'pk': 26071}, {'pk': 26070}, {'pk': 26069}, {'pk': 26068}, {'pk': 26067}, {'pk': 26066}, {'pk': 26065}, {'pk': 26064}, {'pk': 26063}, {'pk': 26062}, {'pk': 26061}, {'pk': 26060}, {'pk': 26059}]	828	/media/data/Yue1991B_Fig2.png					['1.10e-06', '1.43e-06', '1.89e-06', '1.39e-06', '9.94e-07', '8.35e-07', '4.40e-07', '2.03e-07']	2881.0	2_PM_H						
Yue1991B	1340	plasma	[{'username': 'janekg'}, {'username': 'mkoenig'}]	concentration	codeine-6-glucuronide	gram / liter	['2.12e-01', '2.78e-01', '3.99e-01', '7.38e-01', '1.30e+00', '1.70e+00', '2.75e+00', '3.80e+00', '4.77e+00', '6.82e+00', '9.10e+00', '1.10e+01', '2.42e+01']	hr	public	1329	[{'pk': 26058}, {'pk': 26057}, {'pk': 26056}, {'pk': 26055}, {'pk': 26054}, {'pk': 26053}, {'pk': 26052}, {'pk': 26051}, {'pk': 26050}, {'pk': 26049}, {'pk': 26048}, {'pk': 26047}, {'pk': 26046}, {'pk': 26045}, {'pk': 26044}, {'pk': 26043}]	828	/media/data/Yue1991B_Fig2.png					['1.04e-04', '3.55e-04', '6.38e-04', '1.07e-03', '1.31e-03', '1.20e-03', '7.53e-04', '6.06e-04', '4.27e-04', '2.68e-04', '1.30e-04', '7.80e-05', '1.18e-05']	2881.0	2_PM_H						
Yue1991B	1339	plasma	[{'username': 'janekg'}, {'username': 'mkoenig'}]	concentration	codeine	gram / liter	['3.18e-01', '3.97e-01', '7.40e-01', '1.79e+00', '2.80e+00', '4.86e+00', '6.96e+00']	hr	public	1328	[{'pk': 26042}, {'pk': 26041}, {'pk': 26040}, {'pk': 26039}, {'pk': 26038}, {'pk': 26037}, {'pk': 26036}, {'pk': 26035}, {'pk': 26034}, {'pk': 26033}, {'pk': 26032}, {'pk': 26031}, {'pk': 26030}, {'pk': 26029}, {'pk': 26028}, {'pk': 26027}]	828	/media/data/Yue1991B_Fig2.png					['2.18e-05', '3.49e-05', '5.03e-05', '4.05e-05', '2.65e-05', '1.85e-05', '1.27e-05']	2881.0	2_PM_H						
Yue1991B	1338	plasma	[{'username': 'janekg'}, {'username': 'mkoenig'}]	concentration	normorphine	gram / liter	['1.45e-01', '3.62e-01', '6.67e-01', '1.36e+00', '1.93e+00', '3.01e+00']	hr	public	1327	[{'pk': 26026}, {'pk': 26025}, {'pk': 26024}, {'pk': 26023}, {'pk': 26022}, {'pk': 26021}]	828	/media/data/Yue1991B_Fig2.png					['1.92e-07', '3.00e-07', '4.31e-07', '6.02e-07', '6.20e-07', '6.29e-07']	2880.0	1_EM_H						
Yue1991B	1337	plasma	[{'username': 'janekg'}, {'username': 'mkoenig'}]	concentration	morphine-6-glucuronide	gram / liter	['7.25e-01', '9.71e-01', '1.93e+00', '3.01e+00', '3.84e+00', '4.97e+00']	hr	public	1326	[{'pk': 26020}, {'pk': 26019}, {'pk': 26018}, {'pk': 26017}, {'pk': 26016}, {'pk': 26015}, {'pk': 26014}, {'pk': 26013}, {'pk': 26012}, {'pk': 26011}, {'pk': 26010}, {'pk': 26009}, {'pk': 26008}, {'pk': 26007}, {'pk': 26006}, {'pk': 26005}]	828	/media/data/Yue1991B_Fig2.png					['2.71e-07', '5.11e-07', '5.49e-07', '2.51e-07', '3.08e-07', '2.02e-07']	2880.0	1_EM_H						
Yue1991B	1336	plasma	[{'username': 'janekg'}, {'username': 'mkoenig'}]	concentration	morphine-3-glucuronide	gram / liter	['5.36e-01', '5.80e-01', '9.28e-01', '1.36e+00', '1.93e+00', '2.97e+00', '3.84e+00', '4.93e+00']	hr	public	1325	[{'pk': 26004}, {'pk': 26003}, {'pk': 26002}, {'pk': 26001}, {'pk': 26000}, {'pk': 25999}, {'pk': 25998}, {'pk': 25997}, {'pk': 25996}, {'pk': 25995}, {'pk': 25994}, {'pk': 25993}, {'pk': 25992}, {'pk': 25991}, {'pk': 25990}, {'pk': 25989}]	828	/media/data/Yue1991B_Fig2.png					['8.00e-07', '1.70e-06', '2.31e-06', '2.59e-06', '2.44e-06', '1.99e-06', '1.75e-06', '1.10e-06']	2880.0	1_EM_H						
Yue1991B	1335	plasma	[{'username': 'janekg'}, {'username': 'mkoenig'}]	concentration	codeine-6-glucuronide	gram / liter	['-1.16e-01', '1.60e-01', '2.95e-01', '3.41e-01', '7.80e-01', '1.22e+00', '1.79e+00', '2.84e+00', '3.62e+00', '4.80e+00', '6.77e+00', '8.79e+00', '1.09e+01', '2.38e+01']	hr	public	1324	[{'pk': 25988}, {'pk': 25987}, {'pk': 25986}, {'pk': 25985}, {'pk': 25984}, {'pk': 25983}, {'pk': 25982}, {'pk': 25981}, {'pk': 25980}, {'pk': 25979}, {'pk': 25978}, {'pk': 25977}, {'pk': 25976}, {'pk': 25975}, {'pk': 25974}, {'pk': 25973}]	828	/media/data/Yue1991B_Fig2.png					['1.73e-05', '3.40e-04', '7.79e-04', '1.21e-03', '1.52e-03', '1.57e-03', '1.37e-03', '9.82e-04', '8.87e-04', '5.25e-04', '3.15e-04', '2.32e-04', '1.14e-04', '1.01e-05']	2880.0	1_EM_H						
Yue1991B	1334	plasma	[{'username': 'janekg'}, {'username': 'mkoenig'}]	concentration	codeine	gram / liter	['2.35e-01', '2.40e-01', '5.48e-01', '8.53e-01', '1.12e+00', '1.82e+00', '2.91e+00', '3.79e+00', '4.84e+00', '6.85e+00', '8.77e+00']	hr	public	1323	[{'pk': 25972}, {'pk': 25971}, {'pk': 25970}, {'pk': 25969}, {'pk': 25968}, {'pk': 25967}, {'pk': 25966}, {'pk': 25965}, {'pk': 25964}, {'pk': 25963}, {'pk': 25962}, {'pk': 25961}, {'pk': 25960}, {'pk': 25959}, {'pk': 25958}, {'pk': 25957}]	828	/media/data/Yue1991B_Fig2.png					['1.14e-05', '3.69e-05', '5.00e-05', '3.58e-05', '3.58e-05', '4.08e-05', '2.79e-05', '2.60e-05', '1.75e-05', '1.18e-05', '9.22e-06']	2880.0	1_EM_H						
Lafolie1996	1364	plasma	[{'username': 'dimitra'}, {'username': 'janekg'}, {'username': 'mkoenig'}]	concentration	morphine-6-glucuronide	gram / liter	['0.00e+00', '5.00e-01', '1.00e+00', '2.00e+00', '4.00e+00', '6.00e+00', '7.00e+00', '2.40e+01']	hr	public	1359	[{'pk': 26866}, {'pk': 26865}, {'pk': 26864}, {'pk': 26863}, {'pk': 26862}, {'pk': 26861}, {'pk': 26860}, {'pk': 26859}, {'pk': 26858}, {'pk': 26857}, {'pk': 26856}, {'pk': 26855}, {'pk': 26854}, {'pk': 26853}, {'pk': 26852}, {'pk': 26851}]	866	/media/data/Lafolie1996_Fig3.png	13.0	all	340.0	['0.00e+00', '2.69e-06', '1.08e-05', '1.15e-05', '6.51e-06', '3.62e-06', '2.72e-06', '6.82e-07']									
Lafolie1996	1363	plasma	[{'username': 'dimitra'}, {'username': 'janekg'}, {'username': 'mkoenig'}]	concentration	morphine-3-glucuronide	gram / liter	['0.00e+00', '6.04e-01', '1.10e+00', '2.07e+00', '4.12e+00', '6.09e+00', '7.09e+00', '2.40e+01']	hr	public	1358	[{'pk': 26850}, {'pk': 26849}, {'pk': 26848}, {'pk': 26847}, {'pk': 26846}, {'pk': 26845}, {'pk': 26844}, {'pk': 26843}, {'pk': 26842}, {'pk': 26841}, {'pk': 26840}, {'pk': 26839}, {'pk': 26838}, {'pk': 26837}, {'pk': 26836}, {'pk': 26835}]	866	/media/data/Lafolie1996_Fig3.png	13.0	all	340.0	['0.00e+00', '2.26e-05', '6.61e-05', '6.61e-05', '3.91e-05', '2.38e-05', '1.81e-05', '5.60e-06']									
Lafolie1996	1362	plasma	[{'username': 'dimitra'}, {'username': 'janekg'}, {'username': 'mkoenig'}]	concentration	morphine	gram / liter	['0.00e+00', '5.00e-01', '1.00e+00', '2.00e+00', '4.00e+00', '6.00e+00', '7.00e+00', '2.40e+01']	hr	public	1357	[{'pk': 26834}, {'pk': 26833}, {'pk': 26832}, {'pk': 26831}, {'pk': 26830}, {'pk': 26829}, {'pk': 26828}, {'pk': 26827}, {'pk': 26826}, {'pk': 26825}, {'pk': 26824}, {'pk': 26823}, {'pk': 26822}, {'pk': 26821}, {'pk': 26820}, {'pk': 26819}]	866	/media/data/Lafolie1996_Fig3.png	13.0	all	340.0	['0.00e+00', '1.54e-06', '1.80e-06', '1.07e-06', '5.35e-07', '2.75e-07', '1.94e-07', '5.77e-08']									
Lafolie1996	1361	plasma	[{'username': 'dimitra'}, {'username': 'janekg'}, {'username': 'mkoenig'}]	concentration	codeine-6-glucuronide	gram / liter	['0.00e+00', '5.78e-01', '1.08e+00', '2.05e+00', '4.07e+00', '6.07e+00', '7.09e+00', '2.40e+01']	hr	public	1356	[{'pk': 26818}, {'pk': 26817}, {'pk': 26816}, {'pk': 26815}, {'pk': 26814}, {'pk': 26813}, {'pk': 26812}, {'pk': 26811}, {'pk': 26810}, {'pk': 26809}, {'pk': 26808}, {'pk': 26807}, {'pk': 26806}, {'pk': 26805}, {'pk': 26804}, {'pk': 26803}]	866	/media/data/Lafolie1996_Fig3.png	13.0	all	340.0	['0.00e+00', '7.00e-04', '1.92e-03', '1.72e-03', '9.55e-04', '5.39e-04', '3.99e-04', '1.04e-05']									
