	study	output_type	pk	tissue	substance_name	pktype	unit	interventions	individual_pk	value	group_pk	mean	se	cv	time_unit	time	sd	figure	auc_end	kel	max	min	median	category	route	unit_intervention	substance_name_intervention	time_unit_intervention	value_intervention	time_intervention	form	application	choice	se_intervention	min_intervention	max_intervention	subject_type	subject_pk	('study', '')	('subject_name', '')	('species', 'choice')	('species', 'count')	('healthy', 'choice')	('healthy', 'count')	('sex', 'choice')	('sex', 'count')	('sex', 'unit')	('age', 'count')	('age', 'cv')	('age', 'max')	('age', 'mean')	('age', 'median')	('age', 'min')	('age', 'sd')	('age', 'se')	('age', 'unit')	('age', 'value')	('smoking', 'choice')	('smoking', 'count')	('smoking', 'unit')	('weight', 'count')	('weight', 'cv')	('weight', 'max')	('weight', 'mean')	('weight', 'median')	('weight', 'min')	('weight', 'sd')	('weight', 'se')	('weight', 'unit')	('weight', 'value')	('abstinence', 'choice')	('abstinence', 'count')	('abstinence', 'mean')	('abstinence', 'min')	('abstinence', 'unit')	('oral contraceptives', 'choice')	('oral contraceptives', 'count')	('medication', 'choice')	('medication', 'count')	('general', 'group_count')	('ethnicity', 'choice')	('ethnicity', 'count')	('overnight fast', 'choice')	('overnight fast', 'count')	('disease', 'choice')	('disease', 'count')	('bmi', 'count')	('bmi', 'cv')	('bmi', 'max')	('bmi', 'mean')	('bmi', 'median')	('bmi', 'min')	('bmi', 'sd')	('bmi', 'se')	('bmi', 'unit')	('bmi', 'value')	('smoking amount (cigarettes)', 'count')	('smoking amount (cigarettes)', 'cv')	('smoking amount (cigarettes)', 'max')	('smoking amount (cigarettes)', 'mean')	('smoking amount (cigarettes)', 'min')	('smoking amount (cigarettes)', 'sd')	('smoking amount (cigarettes)', 'se')	('smoking amount (cigarettes)', 'unit')	('smoking amount (cigarettes)', 'value')	('phenotype', 'choice')	('phenotype', 'count')	('blood pressure', 'count')	('blood pressure', 'max')	('blood pressure', 'unit')	('smoking duration (years)', 'count')	('smoking duration (years)', 'mean')	('smoking duration (years)', 'min')	('smoking duration (years)', 'unit')	('fasted', 'count')	('fasted', 'max')	('fasted', 'mean')	('fasted', 'min')	('fasted', 'unit')	('CYP2D6 genotype', 'choice')	('CYP2D6 genotype', 'count')	('alcohol abstinence', 'choice')	('alcohol abstinence', 'count')	('alcohol abstinence', 'min')	('alcohol abstinence', 'unit')	('caffeine amount', 'count')	('caffeine amount', 'cv')	('caffeine amount', 'max')	('caffeine amount', 'mean')	('caffeine amount', 'min')	('caffeine amount', 'sd')	('caffeine amount', 'se')	('caffeine amount', 'unit')	('medication type', 'choice')	('medication type', 'count')	('height', 'count')	('height', 'cv')	('height', 'max')	('height', 'mean')	('height', 'min')	('height', 'sd')	('height', 'se')	('height', 'unit')	('height', 'value')	('obesity index', 'count')	('obesity index', 'cv')	('obesity index', 'max')	('obesity index', 'mean')	('obesity index', 'min')	('obesity index', 'sd')	('obesity index', 'se')	('obesity index', 'unit')	('obese', 'choice')	('obese', 'count')	('obese', 'unit')	('caffeine amount (beverages)', 'count')	('caffeine amount (beverages)', 'max')	('caffeine amount (beverages)', 'unit')	('caffeine amount (beverages)', 'value')	('consumption', 'choice')	('consumption', 'count')	('consumption', 'cv')	('consumption', 'max')	('consumption', 'mean')	('consumption', 'min')	('consumption', 'sd')	('consumption', 'se')	('consumption', 'unit')	('glucose', 'count')	('glucose', 'cv')	('glucose', 'max')	('glucose', 'mean')	('glucose', 'min')	('glucose', 'sd')	('glucose', 'se')	('glucose', 'unit')	('smoking amount (packyears)', 'count')	('smoking amount (packyears)', 'min')	('smoking amount (packyears)', 'unit')	('caffeine', 'choice')	('caffeine', 'count')	('disease duration', 'count')	('disease duration', 'cv')	('disease duration', 'max')	('disease duration', 'mean')	('disease duration', 'min')	('disease duration', 'sd')	('disease duration', 'se')	('disease duration', 'unit')	('HbA1c', 'count')	('HbA1c', 'cv')	('HbA1c', 'max')	('HbA1c', 'mean')	('HbA1c', 'min')	('HbA1c', 'se')	('HbA1c', 'unit')	('alcohol', 'choice')	('alcohol', 'count')	('insulin', 'count')	('insulin', 'cv')	('insulin', 'mean')	('insulin', 'sd')	('insulin', 'se')	('insulin', 'unit')	('cholesterol', 'count')	('cholesterol', 'cv')	('cholesterol', 'mean')	('cholesterol', 'se')	('cholesterol', 'unit')	('LDL-C', 'count')	('LDL-C', 'cv')	('LDL-C', 'mean')	('LDL-C', 'se')	('LDL-C', 'unit')	('LDL-H', 'count')	('LDL-H', 'cv')	('LDL-H', 'mean')	('LDL-H', 'se')	('LDL-H', 'unit')	('triglyceride', 'count')	('triglyceride', 'cv')	('triglyceride', 'mean')	('triglyceride', 'se')	('triglyceride', 'unit')	('body surface area', 'count')	('body surface area', 'cv')	('body surface area', 'max')	('body surface area', 'mean')	('body surface area', 'min')	('body surface area', 'sd')	('body surface area', 'se')	('body surface area', 'unit')	('percent fat', 'count')	('percent fat', 'cv')	('percent fat', 'mean')	('percent fat', 'sd')	('percent fat', 'se')	('percent fat', 'unit')	('genetics', 'choice')	('genetics', 'count')	('glucagon', 'count')	('glucagon', 'cv')	('glucagon', 'mean')	('glucagon', 'sd')	('glucagon', 'se')	('glucagon', 'unit')	('muscle weight', 'count')	('muscle weight', 'cv')	('muscle weight', 'mean')	('muscle weight', 'sd')	('muscle weight', 'se')	('muscle weight', 'unit')	('lean body mass', 'count')	('lean body mass', 'cv')	('lean body mass', 'mean')	('lean body mass', 'sd')	('lean body mass', 'se')	('lean body mass', 'unit')	('metabolic ratio', 'count')	('metabolic ratio', 'max')	('metabolic ratio', 'mean')	('metabolic ratio', 'min')	('metabolic ratio', 'unit')	('fat weight', 'count')	('fat weight', 'cv')	('fat weight', 'mean')	('fat weight', 'se')	('fat weight', 'unit')
671	Backman2008	outputs	27120	plasma	paraxanthine/caffeine	ratio	-	1408	2680.0	0.4					h	6.0								dosing	oral	mg	caffeine	h	100.0	0.0	tablet	single dose					individual	2680	Backman2008	4	homo sapiens	71	Y	71.0	M	53		38.0		31.0	23.0		19.0			yr		N	1	-	38.0		96.0	78.0		64.0			kg		('grapefruit juice', 'caffeine', 'alcohol')	(71, 71, 71)		('1.00e+00', '1.80e+01', '1.00e+00')	('week', 'h', 'day')			N	71.0								38.0		28.7	23.4		19.7			kg/m^2													71.0	110.0	mmHg																																																																																																																																																														
672	Backman2008	outputs	27051	plasma	caffeine/paraxanthine	ratio	-	1408	2681.0	2.37					h	6.0								dosing	oral	mg	caffeine	h	100.0	0.0	tablet	single dose					individual	2681	Backman2008	5	homo sapiens	71	Y	71.0	M	53		38.0		31.0	23.0		19.0			yr		N	1	-	38.0		96.0	78.0		64.0			kg		('grapefruit juice', 'caffeine', 'alcohol')	(71, 71, 71)		('1.00e+00', '1.80e+01', '1.00e+00')	('week', 'h', 'day')			N	71.0								38.0		28.7	23.4		19.7			kg/m^2													71.0	110.0	mmHg																																																																																																																																																														
673	Backman2008	outputs	27121	plasma	paraxanthine/caffeine	ratio	-	1408	2681.0	0.42					h	6.0								dosing	oral	mg	caffeine	h	100.0	0.0	tablet	single dose					individual	2681	Backman2008	5	homo sapiens	71	Y	71.0	M	53		38.0		31.0	23.0		19.0			yr		N	1	-	38.0		96.0	78.0		64.0			kg		('grapefruit juice', 'caffeine', 'alcohol')	(71, 71, 71)		('1.00e+00', '1.80e+01', '1.00e+00')	('week', 'h', 'day')			N	71.0								38.0		28.7	23.4		19.7			kg/m^2													71.0	110.0	mmHg																																																																																																																																																														
674	Backman2008	outputs	27052	plasma	caffeine/paraxanthine	ratio	-	1408	2682.0	2.16					h	6.0								dosing	oral	mg	caffeine	h	100.0	0.0	tablet	single dose					individual	2682	Backman2008	6	homo sapiens	71	Y	71.0	M	53		38.0		31.0	23.0		19.0			yr		N	1	-	38.0		96.0	78.0		64.0			kg		('grapefruit juice', 'caffeine', 'alcohol')	(71, 71, 71)		('1.00e+00', '1.80e+01', '1.00e+00')	('week', 'h', 'day')			N	71.0								38.0		28.7	23.4		19.7			kg/m^2													71.0	110.0	mmHg																																																																																																																																																														
675	Backman2008	outputs	27122	plasma	paraxanthine/caffeine	ratio	-	1408	2682.0	0.46					h	6.0								dosing	oral	mg	caffeine	h	100.0	0.0	tablet	single dose					individual	2682	Backman2008	6	homo sapiens	71	Y	71.0	M	53		38.0		31.0	23.0		19.0			yr		N	1	-	38.0		96.0	78.0		64.0			kg		('grapefruit juice', 'caffeine', 'alcohol')	(71, 71, 71)		('1.00e+00', '1.80e+01', '1.00e+00')	('week', 'h', 'day')			N	71.0								38.0		28.7	23.4		19.7			kg/m^2													71.0	110.0	mmHg																																																																																																																																																														
676	Backman2008	outputs	27053	plasma	caffeine/paraxanthine	ratio	-	1408	2683.0	1.94					h	6.0								dosing	oral	mg	caffeine	h	100.0	0.0	tablet	single dose					individual	2683	Backman2008	7	homo sapiens	71	Y	71.0	M	53		38.0		31.0	23.0		19.0			yr		N	1	-	38.0		96.0	78.0		64.0			kg		('grapefruit juice', 'caffeine', 'alcohol')	(71, 71, 71)		('1.00e+00', '1.80e+01', '1.00e+00')	('week', 'h', 'day')			N	71.0								38.0		28.7	23.4		19.7			kg/m^2													71.0	110.0	mmHg																																																																																																																																																														
677	Backman2008	outputs	27123	plasma	paraxanthine/caffeine	ratio	-	1408	2683.0	0.52					h	6.0								dosing	oral	mg	caffeine	h	100.0	0.0	tablet	single dose					individual	2683	Backman2008	7	homo sapiens	71	Y	71.0	M	53		38.0		31.0	23.0		19.0			yr		N	1	-	38.0		96.0	78.0		64.0			kg		('grapefruit juice', 'caffeine', 'alcohol')	(71, 71, 71)		('1.00e+00', '1.80e+01', '1.00e+00')	('week', 'h', 'day')			N	71.0								38.0		28.7	23.4		19.7			kg/m^2													71.0	110.0	mmHg																																																																																																																																																														
678	Backman2008	outputs	27054	plasma	caffeine/paraxanthine	ratio	-	1408	2684.0	1.8					h	6.0								dosing	oral	mg	caffeine	h	100.0	0.0	tablet	single dose					individual	2684	Backman2008	8	homo sapiens	71	Y	71.0	M	53		38.0		31.0	23.0		19.0			yr		N	1	-	38.0		96.0	78.0		64.0			kg		('grapefruit juice', 'caffeine', 'alcohol')	(71, 71, 71)		('1.00e+00', '1.80e+01', '1.00e+00')	('week', 'h', 'day')			N	71.0								38.0		28.7	23.4		19.7			kg/m^2													71.0	110.0	mmHg																																																																																																																																																														
679	Backman2008	outputs	27124	plasma	paraxanthine/caffeine	ratio	-	1408	2684.0	0.56					h	6.0								dosing	oral	mg	caffeine	h	100.0	0.0	tablet	single dose					individual	2684	Backman2008	8	homo sapiens	71	Y	71.0	M	53		38.0		31.0	23.0		19.0			yr		N	1	-	38.0		96.0	78.0		64.0			kg		('grapefruit juice', 'caffeine', 'alcohol')	(71, 71, 71)		('1.00e+00', '1.80e+01', '1.00e+00')	('week', 'h', 'day')			N	71.0								38.0		28.7	23.4		19.7			kg/m^2													71.0	110.0	mmHg																																																																																																																																																														
680	Backman2008	outputs	27055	plasma	caffeine/paraxanthine	ratio	-	1408	2685.0	1.98					h	6.0								dosing	oral	mg	caffeine	h	100.0	0.0	tablet	single dose					individual	2685	Backman2008	9	homo sapiens	71	Y	71.0	M	53		38.0		31.0	23.0		19.0			yr		N	1	-	38.0		96.0	78.0		64.0			kg		('grapefruit juice', 'caffeine', 'alcohol')	(71, 71, 71)		('1.00e+00', '1.80e+01', '1.00e+00')	('week', 'h', 'day')			N	71.0								38.0		28.7	23.4		19.7			kg/m^2													71.0	110.0	mmHg																																																																																																																																																														
681	Backman2008	outputs	27125	plasma	paraxanthine/caffeine	ratio	-	1408	2685.0	0.51					h	6.0								dosing	oral	mg	caffeine	h	100.0	0.0	tablet	single dose					individual	2685	Backman2008	9	homo sapiens	71	Y	71.0	M	53		38.0		31.0	23.0		19.0			yr		N	1	-	38.0		96.0	78.0		64.0			kg		('grapefruit juice', 'caffeine', 'alcohol')	(71, 71, 71)		('1.00e+00', '1.80e+01', '1.00e+00')	('week', 'h', 'day')			N	71.0								38.0		28.7	23.4		19.7			kg/m^2													71.0	110.0	mmHg																																																																																																																																																														
682	Backman2008	outputs	27056	plasma	caffeine/paraxanthine	ratio	-	1408	2686.0	1.76					h	6.0								dosing	oral	mg	caffeine	h	100.0	0.0	tablet	single dose					individual	2686	Backman2008	10	homo sapiens	71	Y	71.0	M	53		38.0		31.0	23.0		19.0			yr		N	1	-	38.0		96.0	78.0		64.0			kg		('grapefruit juice', 'caffeine', 'alcohol')	(71, 71, 71)		('1.00e+00', '1.80e+01', '1.00e+00')	('week', 'h', 'day')			N	71.0								38.0		28.7	23.4		19.7			kg/m^2													71.0	110.0	mmHg																																																																																																																																																														
683	Backman2008	outputs	27126	plasma	paraxanthine/caffeine	ratio	-	1408	2686.0	0.57					h	6.0								dosing	oral	mg	caffeine	h	100.0	0.0	tablet	single dose					individual	2686	Backman2008	10	homo sapiens	71	Y	71.0	M	53		38.0		31.0	23.0		19.0			yr		N	1	-	38.0		96.0	78.0		64.0			kg		('grapefruit juice', 'caffeine', 'alcohol')	(71, 71, 71)		('1.00e+00', '1.80e+01', '1.00e+00')	('week', 'h', 'day')			N	71.0								38.0		28.7	23.4		19.7			kg/m^2													71.0	110.0	mmHg																																																																																																																																																														
684	Backman2008	outputs	27057	plasma	caffeine/paraxanthine	ratio	-	1408	2687.0	1.7					h	6.0								dosing	oral	mg	caffeine	h	100.0	0.0	tablet	single dose					individual	2687	Backman2008	11	homo sapiens	71	Y	71.0	M	53		38.0		31.0	23.0		19.0			yr		N	1	-	38.0		96.0	78.0		64.0			kg		('grapefruit juice', 'caffeine', 'alcohol')	(71, 71, 71)		('1.00e+00', '1.80e+01', '1.00e+00')	('week', 'h', 'day')			N	71.0								38.0		28.7	23.4		19.7			kg/m^2													71.0	110.0	mmHg																																																																																																																																																														
685	Backman2008	outputs	27127	plasma	paraxanthine/caffeine	ratio	-	1408	2687.0	0.59					h	6.0								dosing	oral	mg	caffeine	h	100.0	0.0	tablet	single dose					individual	2687	Backman2008	11	homo sapiens	71	Y	71.0	M	53		38.0		31.0	23.0		19.0			yr		N	1	-	38.0		96.0	78.0		64.0			kg		('grapefruit juice', 'caffeine', 'alcohol')	(71, 71, 71)		('1.00e+00', '1.80e+01', '1.00e+00')	('week', 'h', 'day')			N	71.0								38.0		28.7	23.4		19.7			kg/m^2													71.0	110.0	mmHg																																																																																																																																																														
686	Backman2008	outputs	27058	plasma	caffeine/paraxanthine	ratio	-	1408	2688.0	1.65					h	6.0								dosing	oral	mg	caffeine	h	100.0	0.0	tablet	single dose					individual	2688	Backman2008	12	homo sapiens	71	Y	71.0	M	53		38.0		31.0	23.0		19.0			yr		N	1	-	38.0		96.0	78.0		64.0			kg		('grapefruit juice', 'caffeine', 'alcohol')	(71, 71, 71)		('1.00e+00', '1.80e+01', '1.00e+00')	('week', 'h', 'day')			N	71.0								38.0		28.7	23.4		19.7			kg/m^2													71.0	110.0	mmHg																																																																																																																																																														
687	Backman2008	outputs	27128	plasma	paraxanthine/caffeine	ratio	-	1408	2688.0	0.61					h	6.0								dosing	oral	mg	caffeine	h	100.0	0.0	tablet	single dose					individual	2688	Backman2008	12	homo sapiens	71	Y	71.0	M	53		38.0		31.0	23.0		19.0			yr		N	1	-	38.0		96.0	78.0		64.0			kg		('grapefruit juice', 'caffeine', 'alcohol')	(71, 71, 71)		('1.00e+00', '1.80e+01', '1.00e+00')	('week', 'h', 'day')			N	71.0								38.0		28.7	23.4		19.7			kg/m^2													71.0	110.0	mmHg																																																																																																																																																														
688	Backman2008	outputs	27059	plasma	caffeine/paraxanthine	ratio	-	1408	2689.0	1.39					h	6.0								dosing	oral	mg	caffeine	h	100.0	0.0	tablet	single dose					individual	2689	Backman2008	13	homo sapiens	71	Y	71.0	M	53		38.0		31.0	23.0		19.0			yr		N	1	-	38.0		96.0	78.0		64.0			kg		('grapefruit juice', 'caffeine', 'alcohol')	(71, 71, 71)		('1.00e+00', '1.80e+01', '1.00e+00')	('week', 'h', 'day')			N	71.0								38.0		28.7	23.4		19.7			kg/m^2													71.0	110.0	mmHg																																																																																																																																																														
689	Backman2008	outputs	27129	plasma	paraxanthine/caffeine	ratio	-	1408	2689.0	0.72					h	6.0								dosing	oral	mg	caffeine	h	100.0	0.0	tablet	single dose					individual	2689	Backman2008	13	homo sapiens	71	Y	71.0	M	53		38.0		31.0	23.0		19.0			yr		N	1	-	38.0		96.0	78.0		64.0			kg		('grapefruit juice', 'caffeine', 'alcohol')	(71, 71, 71)		('1.00e+00', '1.80e+01', '1.00e+00')	('week', 'h', 'day')			N	71.0								38.0		28.7	23.4		19.7			kg/m^2													71.0	110.0	mmHg																																																																																																																																																														
690	Backman2008	outputs	27060	plasma	caffeine/paraxanthine	ratio	-	1408	2690.0	1.46					h	6.0								dosing	oral	mg	caffeine	h	100.0	0.0	tablet	single dose					individual	2690	Backman2008	14	homo sapiens	71	Y	71.0	M	53		38.0		31.0	23.0		19.0			yr		N	1	-	38.0		96.0	78.0		64.0			kg		('grapefruit juice', 'caffeine', 'alcohol')	(71, 71, 71)		('1.00e+00', '1.80e+01', '1.00e+00')	('week', 'h', 'day')			N	71.0								38.0		28.7	23.4		19.7			kg/m^2													71.0	110.0	mmHg																																																																																																																																																														
691	Backman2008	outputs	27130	plasma	paraxanthine/caffeine	ratio	-	1408	2690.0	0.69					h	6.0								dosing	oral	mg	caffeine	h	100.0	0.0	tablet	single dose					individual	2690	Backman2008	14	homo sapiens	71	Y	71.0	M	53		38.0		31.0	23.0		19.0			yr		N	1	-	38.0		96.0	78.0		64.0			kg		('grapefruit juice', 'caffeine', 'alcohol')	(71, 71, 71)		('1.00e+00', '1.80e+01', '1.00e+00')	('week', 'h', 'day')			N	71.0								38.0		28.7	23.4		19.7			kg/m^2													71.0	110.0	mmHg																																																																																																																																																														
692	Backman2008	outputs	27061	plasma	caffeine/paraxanthine	ratio	-	1408	2691.0	1.51					h	6.0								dosing	oral	mg	caffeine	h	100.0	0.0	tablet	single dose					individual	2691	Backman2008	15	homo sapiens	71	Y	71.0	M	53		38.0		31.0	23.0		19.0			yr		N	1	-	38.0		96.0	78.0		64.0			kg		('grapefruit juice', 'caffeine', 'alcohol')	(71, 71, 71)		('1.00e+00', '1.80e+01', '1.00e+00')	('week', 'h', 'day')			N	71.0								38.0		28.7	23.4		19.7			kg/m^2													71.0	110.0	mmHg																																																																																																																																																														
693	Backman2008	outputs	27131	plasma	paraxanthine/caffeine	ratio	-	1408	2691.0	0.66					h	6.0								dosing	oral	mg	caffeine	h	100.0	0.0	tablet	single dose					individual	2691	Backman2008	15	homo sapiens	71	Y	71.0	M	53		38.0		31.0	23.0		19.0			yr		N	1	-	38.0		96.0	78.0		64.0			kg		('grapefruit juice', 'caffeine', 'alcohol')	(71, 71, 71)		('1.00e+00', '1.80e+01', '1.00e+00')	('week', 'h', 'day')			N	71.0								38.0		28.7	23.4		19.7			kg/m^2													71.0	110.0	mmHg																																																																																																																																																														
694	Backman2008	outputs	27062	plasma	caffeine/paraxanthine	ratio	-	1408	2692.0	1.38					h	6.0								dosing	oral	mg	caffeine	h	100.0	0.0	tablet	single dose					individual	2692	Backman2008	16	homo sapiens	71	Y	71.0	M	53		38.0		31.0	23.0		19.0			yr		N	1	-	38.0		96.0	78.0		64.0			kg		('grapefruit juice', 'caffeine', 'alcohol')	(71, 71, 71)		('1.00e+00', '1.80e+01', '1.00e+00')	('week', 'h', 'day')			N	71.0								38.0		28.7	23.4		19.7			kg/m^2													71.0	110.0	mmHg																																																																																																																																																														
695	Backman2008	outputs	27132	plasma	paraxanthine/caffeine	ratio	-	1408	2692.0	0.73					h	6.0								dosing	oral	mg	caffeine	h	100.0	0.0	tablet	single dose					individual	2692	Backman2008	16	homo sapiens	71	Y	71.0	M	53		38.0		31.0	23.0		19.0			yr		N	1	-	38.0		96.0	78.0		64.0			kg		('grapefruit juice', 'caffeine', 'alcohol')	(71, 71, 71)		('1.00e+00', '1.80e+01', '1.00e+00')	('week', 'h', 'day')			N	71.0								38.0		28.7	23.4		19.7			kg/m^2													71.0	110.0	mmHg																																																																																																																																																														
696	Backman2008	outputs	27063	plasma	caffeine/paraxanthine	ratio	-	1408	2693.0	1.29					h	6.0								dosing	oral	mg	caffeine	h	100.0	0.0	tablet	single dose					individual	2693	Backman2008	17	homo sapiens	71	Y	71.0	M	53		38.0		31.0	23.0		19.0			yr		N	1	-	38.0		96.0	78.0		64.0			kg		('grapefruit juice', 'caffeine', 'alcohol')	(71, 71, 71)		('1.00e+00', '1.80e+01', '1.00e+00')	('week', 'h', 'day')			N	71.0								38.0		28.7	23.4		19.7			kg/m^2													71.0	110.0	mmHg																																																																																																																																																														
697	Backman2008	outputs	27133	plasma	paraxanthine/caffeine	ratio	-	1408	2693.0	0.77					h	6.0								dosing	oral	mg	caffeine	h	100.0	0.0	tablet	single dose					individual	2693	Backman2008	17	homo sapiens	71	Y	71.0	M	53		38.0		31.0	23.0		19.0			yr		N	1	-	38.0		96.0	78.0		64.0			kg		('grapefruit juice', 'caffeine', 'alcohol')	(71, 71, 71)		('1.00e+00', '1.80e+01', '1.00e+00')	('week', 'h', 'day')			N	71.0								38.0		28.7	23.4		19.7			kg/m^2													71.0	110.0	mmHg																																																																																																																																																														
