	raw_pk	tissue	interventions	unit	substance_name	pktype	calculated	individual_pk	value	group_pk	group_count	mean	timecourse_pk	time_unit	time	se	cv	sd	pharmacokinetics	figure	max	min	median	raw_pk_intervention	category	route	unit_intervention	substance_name_intervention	value_intervention	application	time_intervention	time_unit_intervention	form	choice	min_intervention	max_intervention	se_intervention	study	subject_pk	subject_name	('general', 'group_count')	('species', 'choice')	('species', 'count')	('healthy', 'choice')	('healthy', 'count')	('sex', 'choice')	('sex', 'count')	('age', 'count')	('age', 'max')	('age', 'mean')	('age', 'median')	('age', 'min')	('age', 'sd')	('age', 'se')	('age', 'unit')	('medication', 'choice')	('medication', 'count')	('abstinence', 'choice')	('abstinence', 'count')	('abstinence', 'mean')	('abstinence', 'min')	('abstinence', 'unit')	('smoking', 'choice')	('smoking', 'count')	('weight', 'count')	('weight', 'max')	('weight', 'mean')	('weight', 'median')	('weight', 'min')	('weight', 'sd')	('weight', 'se')	('weight', 'unit')	('overnight fast', 'choice')	('overnight fast', 'count')	('ethnicity', 'choice')	('ethnicity', 'count')	('oral contraceptives', 'choice')	('oral contraceptives', 'count')	('bmi', 'count')	('bmi', 'max')	('bmi', 'mean')	('bmi', 'median')	('bmi', 'min')	('bmi', 'sd')	('bmi', 'se')	('bmi', 'unit')	('disease', 'choice')	('disease', 'count')	('fasted', 'count')	('fasted', 'max')	('fasted', 'mean')	('fasted', 'min')	('fasted', 'unit')	('CYP2D6 phenotype', 'choice')	('CYP2D6 phenotype', 'count')	('glucose', 'count')	('glucose', 'max')	('glucose', 'mean')	('glucose', 'min')	('glucose', 'sd')	('glucose', 'se')	('glucose', 'unit')	('height', 'count')	('height', 'max')	('height', 'mean')	('height', 'min')	('height', 'sd')	('height', 'se')	('height', 'unit')	('HbA1c', 'count')	('HbA1c', 'max')	('HbA1c', 'mean')	('HbA1c', 'min')	('HbA1c', 'sd')	('HbA1c', 'se')	('HbA1c', 'unit')	('smoking amount (cigarettes)', 'count')	('smoking amount (cigarettes)', 'max')	('smoking amount (cigarettes)', 'mean')	('smoking amount (cigarettes)', 'min')	('smoking amount (cigarettes)', 'sd')	('smoking amount (cigarettes)', 'unit')	('alcohol abstinence', 'choice')	('alcohol abstinence', 'count')	('alcohol abstinence', 'min')	('alcohol abstinence', 'unit')	('disease duration', 'count')	('disease duration', 'max')	('disease duration', 'mean')	('disease duration', 'min')	('disease duration', 'sd')	('disease duration', 'se')	('disease duration', 'unit')	('insulin', 'count')	('insulin', 'mean')	('insulin', 'sd')	('insulin', 'se')	('insulin', 'unit')	('consumption', 'choice')	('consumption', 'count')	('consumption', 'max')	('consumption', 'mean')	('consumption', 'min')	('consumption', 'sd')	('consumption', 'se')	('consumption', 'unit')	('obesity index', 'count')	('obesity index', 'max')	('obesity index', 'mean')	('obesity index', 'min')	('obesity index', 'sd')	('obesity index', 'se')	('obesity index', 'unit')	('caffeine amount', 'count')	('caffeine amount', 'max')	('caffeine amount', 'mean')	('caffeine amount', 'min')	('caffeine amount', 'sd')	('caffeine amount', 'unit')	('CYP2D6 genotype', 'choice')	('CYP2D6 genotype', 'count')	('triglyceride', 'count')	('triglyceride', 'mean')	('triglyceride', 'se')	('triglyceride', 'unit')	('LDL-H', 'count')	('LDL-H', 'mean')	('LDL-H', 'se')	('LDL-H', 'unit')	('LDL-C', 'count')	('LDL-C', 'mean')	('LDL-C', 'se')	('LDL-C', 'unit')	('cholesterol', 'count')	('cholesterol', 'mean')	('cholesterol', 'se')	('cholesterol', 'unit')	('blood pressure', 'count')	('blood pressure', 'max')	('blood pressure', 'unit')	('percent fat', 'count')	('percent fat', 'mean')	('percent fat', 'sd')	('percent fat', 'se')	('percent fat', 'unit')	('fructosamine', 'count')	('fructosamine', 'mean')	('fructosamine', 'sd')	('fructosamine', 'unit')	('body surface area', 'count')	('body surface area', 'max')	('body surface area', 'mean')	('body surface area', 'min')	('body surface area', 'sd')	('body surface area', 'se')	('body surface area', 'unit')	('genetics', 'choice')	('genetics', 'count')	('smoking duration (years)', 'count')	('smoking duration (years)', 'mean')	('smoking duration (years)', 'min')	('smoking duration (years)', 'unit')	('caffeine', 'choice')	('caffeine', 'count')	('muscle weight', 'count')	('muscle weight', 'mean')	('muscle weight', 'sd')	('muscle weight', 'unit')	('medication type', 'choice')	('medication type', 'count')	('obese', 'choice')	('obese', 'count')	('creatinine_clearance', 'count')	('creatinine_clearance', 'max')	('creatinine_clearance', 'mean')	('creatinine_clearance', 'min')	('creatinine_clearance', 'unit')	('glucagon', 'count')	('glucagon', 'mean')	('glucagon', 'sd')	('glucagon', 'unit')	('lean body mass', 'count')	('lean body mass', 'mean')	('lean body mass', 'sd')	('lean body mass', 'unit')	('metabolic ratio', 'count')	('metabolic ratio', 'max')	('metabolic ratio', 'mean')	('metabolic ratio', 'min')	('metabolic ratio', 'unit')	('alcohol', 'choice')	('alcohol', 'count')	('fat weight', 'count')	('fat weight', 'mean')	('fat weight', 'se')	('fat weight', 'unit')	('smoking amount (packyears)', 'count')	('smoking amount (packyears)', 'min')	('smoking amount (packyears)', 'unit')	('caffeine amount (beverages)', 'count')	('caffeine amount (beverages)', 'max')	('caffeine amount (beverages)', 'unit')
423	45929	saliva	1356	liter / kilogram	codeine	vd	True			626.0	19.0	147.0	3932.0											1355	dosing	oral	gram / kilogram	codeine sulphate	0.06	single dose	0.0	hr	capsule					Kim2002	626	all	19	homo sapiens	19	Y	19.0	('F', 'M')	(7, 12)	19.0	43.0	34.8		23.0		1.1	yr	N	19	drug	19		2.00e+01	day			19.0	106.0	78.0		56.6		3.4	kilogram			('hispanic', 'caucasian', 'african')	(2, 3, 14)																																																																																																																																																																						
424	3928	saliva	1356	gram / liter	codeine	concentration				626.0	19.0	['4.16e-06', '1.75e-04', '4.24e-04', '4.57e-04', '2.79e-04', '8.73e-05', '3.33e-05', '1.66e-05']		hr	['2.58e-01', '7.23e-01', '1.14e+00', '2.17e+00', '4.08e+00', '8.06e+00', '1.16e+01', '2.38e+01']	[None, None, '6.65e-05', '7.48e-05', '7.90e-05', None, None, None]	[None, None, '6.84e-01', '7.13e-01', '1.24e+00', None, None, None]		[{'pk': 45923}, {'pk': 45924}, {'pk': 45925}, {'pk': 45926}, {'pk': 45927}, {'pk': 45928}, {'pk': 45929}, {'pk': 45930}, {'pk': 45931}, {'pk': 45932}, {'pk': 45933}, {'pk': 45934}, {'pk': 45935}, {'pk': 45936}]	/media/data/Kim2002_Fig1A.png				1355	dosing	oral	gram / kilogram	codeine sulphate	0.06	single dose	0.0	hr	capsule					Kim2002	626	all	19	homo sapiens	19	Y	19.0	('F', 'M')	(7, 12)	19.0	43.0	34.8		23.0		1.1	yr	N	19	drug	19		2.00e+01	day			19.0	106.0	78.0		56.6		3.4	kilogram			('hispanic', 'caucasian', 'african')	(2, 3, 14)																																																																																																																																																																						
425	45837	plasma	1356	gram * hour / liter	codeine	auc_end	False			628.0	16.0	0.000734		hr	24.0	6.6e-05	0.36							1355	dosing	oral	gram / kilogram	codeine sulphate	0.06	single dose	0.0	hr	capsule					Kim2002	628	all_16	16	homo sapiens	19	Y	19.0	('F', 'M')	(7, 12)	19.0	43.0	34.8		23.0		1.1	yr	N	19	drug	19		2.00e+01	day			19.0	106.0	78.0		56.6		3.4	kilogram			('hispanic', 'caucasian', 'african')	(2, 3, 14)																																																																																																																																																																						
426	45900	plasma	1356	hour	codeine	thalf	True			628.0	16.0	6.88	3930.0											1355	dosing	oral	gram / kilogram	codeine sulphate	0.06	single dose	0.0	hr	capsule					Kim2002	628	all_16	16	homo sapiens	19	Y	19.0	('F', 'M')	(7, 12)	19.0	43.0	34.8		23.0		1.1	yr	N	19	drug	19		2.00e+01	day			19.0	106.0	78.0		56.6		3.4	kilogram			('hispanic', 'caucasian', 'african')	(2, 3, 14)																																																																																																																																																																						
427	45821	plasma	1356	hour	codeine	tmax	False			628.0	16.0	1.3		hr		0.22	0.677							1355	dosing	oral	gram / kilogram	codeine sulphate	0.06	single dose	0.0	hr	capsule					Kim2002	628	all_16	16	homo sapiens	19	Y	19.0	('F', 'M')	(7, 12)	19.0	43.0	34.8		23.0		1.1	yr	N	19	drug	19		2.00e+01	day			19.0	106.0	78.0		56.6		3.4	kilogram			('hispanic', 'caucasian', 'african')	(2, 3, 14)																																																																																																																																																																						
428	45895	plasma	1356	gram * hour / liter	codeine	auc_end	True			628.0	16.0	0.0008410000000000001	3930.0											1355	dosing	oral	gram / kilogram	codeine sulphate	0.06	single dose	0.0	hr	capsule					Kim2002	628	all_16	16	homo sapiens	19	Y	19.0	('F', 'M')	(7, 12)	19.0	43.0	34.8		23.0		1.1	yr	N	19	drug	19		2.00e+01	day			19.0	106.0	78.0		56.6		3.4	kilogram			('hispanic', 'caucasian', 'african')	(2, 3, 14)																																																																																																																																																																						
429	45897	plasma	1356	liter / hour / kilogram	codeine	clearance	True			628.0	16.0	59.6	3930.0											1355	dosing	oral	gram / kilogram	codeine sulphate	0.06	single dose	0.0	hr	capsule					Kim2002	628	all_16	16	homo sapiens	19	Y	19.0	('F', 'M')	(7, 12)	19.0	43.0	34.8		23.0		1.1	yr	N	19	drug	19		2.00e+01	day			19.0	106.0	78.0		56.6		3.4	kilogram			('hispanic', 'caucasian', 'african')	(2, 3, 14)																																																																																																																																																																						
430	45901	plasma	1356	liter / kilogram	codeine	vd	True			628.0	16.0	592.0	3930.0											1355	dosing	oral	gram / kilogram	codeine sulphate	0.06	single dose	0.0	hr	capsule					Kim2002	628	all_16	16	homo sapiens	19	Y	19.0	('F', 'M')	(7, 12)	19.0	43.0	34.8		23.0		1.1	yr	N	19	drug	19		2.00e+01	day			19.0	106.0	78.0		56.6		3.4	kilogram			('hispanic', 'caucasian', 'african')	(2, 3, 14)																																																																																																																																																																						
431	45813	plasma	1356	gram / liter	codeine	cmax	False			628.0	16.0	0.00021400000000000002		hr		2.7600000000000003e-05	0.515							1355	dosing	oral	gram / kilogram	codeine sulphate	0.06	single dose	0.0	hr	capsule					Kim2002	628	all_16	16	homo sapiens	19	Y	19.0	('F', 'M')	(7, 12)	19.0	43.0	34.8		23.0		1.1	yr	N	19	drug	19		2.00e+01	day			19.0	106.0	78.0		56.6		3.4	kilogram			('hispanic', 'caucasian', 'african')	(2, 3, 14)																																																																																																																																																																						
432	45896	plasma	1356	gram * hour / liter	codeine	auc_inf	True			628.0	16.0	-8.31	3930.0											1355	dosing	oral	gram / kilogram	codeine sulphate	0.06	single dose	0.0	hr	capsule					Kim2002	628	all_16	16	homo sapiens	19	Y	19.0	('F', 'M')	(7, 12)	19.0	43.0	34.8		23.0		1.1	yr	N	19	drug	19		2.00e+01	day			19.0	106.0	78.0		56.6		3.4	kilogram			('hispanic', 'caucasian', 'african')	(2, 3, 14)																																																																																																																																																																						
433	45898	plasma	1356	gram / liter	codeine	cmax	True			628.0	16.0	0.00017900000000000001	3930.0											1355	dosing	oral	gram / kilogram	codeine sulphate	0.06	single dose	0.0	hr	capsule					Kim2002	628	all_16	16	homo sapiens	19	Y	19.0	('F', 'M')	(7, 12)	19.0	43.0	34.8		23.0		1.1	yr	N	19	drug	19		2.00e+01	day			19.0	106.0	78.0		56.6		3.4	kilogram			('hispanic', 'caucasian', 'african')	(2, 3, 14)																																																																																																																																																																						
434	45829	plasma	1356	hour	codeine	thalf	False			628.0	16.0	2.1		hr		0.08	0.152							1355	dosing	oral	gram / kilogram	codeine sulphate	0.06	single dose	0.0	hr	capsule					Kim2002	628	all_16	16	homo sapiens	19	Y	19.0	('F', 'M')	(7, 12)	19.0	43.0	34.8		23.0		1.1	yr	N	19	drug	19		2.00e+01	day			19.0	106.0	78.0		56.6		3.4	kilogram			('hispanic', 'caucasian', 'african')	(2, 3, 14)																																																																																																																																																																						
435	45899	plasma	1356	1 / minute	codeine	kel	True			628.0	16.0	0.00168	3930.0											1355	dosing	oral	gram / kilogram	codeine sulphate	0.06	single dose	0.0	hr	capsule					Kim2002	628	all_16	16	homo sapiens	19	Y	19.0	('F', 'M')	(7, 12)	19.0	43.0	34.8		23.0		1.1	yr	N	19	drug	19		2.00e+01	day			19.0	106.0	78.0		56.6		3.4	kilogram			('hispanic', 'caucasian', 'african')	(2, 3, 14)																																																																																																																																																																						
436	3926	plasma	1356	gram / liter	codeine	concentration				628.0	16.0	['4.16e-06', '7.48e-05', '1.79e-04', '1.25e-04', '6.24e-05', '1.66e-05', '1.66e-05', '1.66e-05']		hr	['1.03e-01', '6.71e-01', '1.14e+00', '2.17e+00', '4.13e+00', '8.16e+00', '1.15e+01', '2.38e+01']	[None, None, None, None, None, None, None, None]	[None, None, None, None, None, None, None, None]		[{'pk': 45895}, {'pk': 45896}, {'pk': 45897}, {'pk': 45898}, {'pk': 45899}, {'pk': 45900}, {'pk': 45901}, {'pk': 45902}, {'pk': 45903}, {'pk': 45904}, {'pk': 45905}, {'pk': 45906}, {'pk': 45907}, {'pk': 45908}]	/media/data/Kim2002_Fig1A.png				1355	dosing	oral	gram / kilogram	codeine sulphate	0.06	single dose	0.0	hr	capsule					Kim2002	628	all_16	16	homo sapiens	19	Y	19.0	('F', 'M')	(7, 12)	19.0	43.0	34.8		23.0		1.1	yr	N	19	drug	19		2.00e+01	day			19.0	106.0	78.0		56.6		3.4	kilogram			('hispanic', 'caucasian', 'african')	(2, 3, 14)																																																																																																																																																																						
437	45996	plasma	1360	gram / liter	codeine	cmax	True			634.0	12.0	3.6200000000000006e-05	3944.0											1359	dosing	oral	gram	codeine phosphate	0.03	single dose	0.0	hr	tablet					Kirchner2007	634	UM	12	homo sapiens	26	Y	26.0	M	26	26.0	65.0			18.0			yr			('medication', 'grapefruit juice')	(26, 26)		('3.00e+00', '2.10e+01')	('day', 'day')											Y	26.0	caucasian	26			26.0	30.0			20.0			kilogram / meter ** 2																																					Y	26.0	3.0	day																																																																							CYP2D6 duplication	12.0																																												
438	46038	plasma	1360	gram / liter	morphine	cmax	True			634.0	12.0	1.86e-06	3950.0											1359	dosing	oral	gram	codeine phosphate	0.03	single dose	0.0	hr	tablet					Kirchner2007	634	UM	12	homo sapiens	26	Y	26.0	M	26	26.0	65.0			18.0			yr			('medication', 'grapefruit juice')	(26, 26)		('3.00e+00', '2.10e+01')	('day', 'day')											Y	26.0	caucasian	26			26.0	30.0			20.0			kilogram / meter ** 2																																					Y	26.0	3.0	day																																																																							CYP2D6 duplication	12.0																																												
439	46039	plasma	1360	1 / minute	morphine	kel	True			634.0	12.0	0.00182	3950.0											1359	dosing	oral	gram	codeine phosphate	0.03	single dose	0.0	hr	tablet					Kirchner2007	634	UM	12	homo sapiens	26	Y	26.0	M	26	26.0	65.0			18.0			yr			('medication', 'grapefruit juice')	(26, 26)		('3.00e+00', '2.10e+01')	('day', 'day')											Y	26.0	caucasian	26			26.0	30.0			20.0			kilogram / meter ** 2																																					Y	26.0	3.0	day																																																																							CYP2D6 duplication	12.0																																												
440	46077	plasma	1360	gram * hour / liter	morphine-3-glucuronide	auc_end	True			634.0	12.0	0.000417	3956.0											1359	dosing	oral	gram	codeine phosphate	0.03	single dose	0.0	hr	tablet					Kirchner2007	634	UM	12	homo sapiens	26	Y	26.0	M	26	26.0	65.0			18.0			yr			('medication', 'grapefruit juice')	(26, 26)		('3.00e+00', '2.10e+01')	('day', 'day')											Y	26.0	caucasian	26			26.0	30.0			20.0			kilogram / meter ** 2																																					Y	26.0	3.0	day																																																																							CYP2D6 duplication	12.0																																												
441	46083	plasma	1360	liter	morphine-3-glucuronide	vd	True			634.0	12.0	595.0	3956.0											1359	dosing	oral	gram	codeine phosphate	0.03	single dose	0.0	hr	tablet					Kirchner2007	634	UM	12	homo sapiens	26	Y	26.0	M	26	26.0	65.0			18.0			yr			('medication', 'grapefruit juice')	(26, 26)		('3.00e+00', '2.10e+01')	('day', 'day')											Y	26.0	caucasian	26			26.0	30.0			20.0			kilogram / meter ** 2																																					Y	26.0	3.0	day																																																																							CYP2D6 duplication	12.0																																												
442	46120	plasma	1360	gram * hour / liter	morphine-6-glucuronide	auc_inf	True			634.0	12.0	-4.84	3962.0											1359	dosing	oral	gram	codeine phosphate	0.03	single dose	0.0	hr	tablet					Kirchner2007	634	UM	12	homo sapiens	26	Y	26.0	M	26	26.0	65.0			18.0			yr			('medication', 'grapefruit juice')	(26, 26)		('3.00e+00', '2.10e+01')	('day', 'day')											Y	26.0	caucasian	26			26.0	30.0			20.0			kilogram / meter ** 2																																					Y	26.0	3.0	day																																																																							CYP2D6 duplication	12.0																																												
443	46121	plasma	1360	liter / hour	morphine-6-glucuronide	clearance	True			634.0	12.0	334.0	3962.0											1359	dosing	oral	gram	codeine phosphate	0.03	single dose	0.0	hr	tablet					Kirchner2007	634	UM	12	homo sapiens	26	Y	26.0	M	26	26.0	65.0			18.0			yr			('medication', 'grapefruit juice')	(26, 26)		('3.00e+00', '2.10e+01')	('day', 'day')											Y	26.0	caucasian	26			26.0	30.0			20.0			kilogram / meter ** 2																																					Y	26.0	3.0	day																																																																							CYP2D6 duplication	12.0																																												
444	45997	plasma	1360	1 / minute	codeine	kel	True			634.0	12.0	0.00295	3944.0											1359	dosing	oral	gram	codeine phosphate	0.03	single dose	0.0	hr	tablet					Kirchner2007	634	UM	12	homo sapiens	26	Y	26.0	M	26	26.0	65.0			18.0			yr			('medication', 'grapefruit juice')	(26, 26)		('3.00e+00', '2.10e+01')	('day', 'day')											Y	26.0	caucasian	26			26.0	30.0			20.0			kilogram / meter ** 2																																					Y	26.0	3.0	day																																																																							CYP2D6 duplication	12.0																																												
445	46035	plasma	1360	gram * hour / liter	morphine	auc_end	True			634.0	12.0	1.09e-05	3950.0											1359	dosing	oral	gram	codeine phosphate	0.03	single dose	0.0	hr	tablet					Kirchner2007	634	UM	12	homo sapiens	26	Y	26.0	M	26	26.0	65.0			18.0			yr			('medication', 'grapefruit juice')	(26, 26)		('3.00e+00', '2.10e+01')	('day', 'day')											Y	26.0	caucasian	26			26.0	30.0			20.0			kilogram / meter ** 2																																					Y	26.0	3.0	day																																																																							CYP2D6 duplication	12.0																																												
446	46041	plasma	1360	liter	morphine	vd	True			634.0	12.0	22000.0	3950.0											1359	dosing	oral	gram	codeine phosphate	0.03	single dose	0.0	hr	tablet					Kirchner2007	634	UM	12	homo sapiens	26	Y	26.0	M	26	26.0	65.0			18.0			yr			('medication', 'grapefruit juice')	(26, 26)		('3.00e+00', '2.10e+01')	('day', 'day')											Y	26.0	caucasian	26			26.0	30.0			20.0			kilogram / meter ** 2																																					Y	26.0	3.0	day																																																																							CYP2D6 duplication	12.0																																												
447	46079	plasma	1360	liter / hour	morphine-3-glucuronide	clearance	True			634.0	12.0	61.3	3956.0											1359	dosing	oral	gram	codeine phosphate	0.03	single dose	0.0	hr	tablet					Kirchner2007	634	UM	12	homo sapiens	26	Y	26.0	M	26	26.0	65.0			18.0			yr			('medication', 'grapefruit juice')	(26, 26)		('3.00e+00', '2.10e+01')	('day', 'day')											Y	26.0	caucasian	26			26.0	30.0			20.0			kilogram / meter ** 2																																					Y	26.0	3.0	day																																																																							CYP2D6 duplication	12.0																																												
448	46082	plasma	1360	hour	morphine-3-glucuronide	thalf	True			634.0	12.0	6.73	3956.0											1359	dosing	oral	gram	codeine phosphate	0.03	single dose	0.0	hr	tablet					Kirchner2007	634	UM	12	homo sapiens	26	Y	26.0	M	26	26.0	65.0			18.0			yr			('medication', 'grapefruit juice')	(26, 26)		('3.00e+00', '2.10e+01')	('day', 'day')											Y	26.0	caucasian	26			26.0	30.0			20.0			kilogram / meter ** 2																																					Y	26.0	3.0	day																																																																							CYP2D6 duplication	12.0																																												
449	46119	plasma	1360	gram * hour / liter	morphine-6-glucuronide	auc_end	True			634.0	12.0	7.85e-05	3962.0											1359	dosing	oral	gram	codeine phosphate	0.03	single dose	0.0	hr	tablet					Kirchner2007	634	UM	12	homo sapiens	26	Y	26.0	M	26	26.0	65.0			18.0			yr			('medication', 'grapefruit juice')	(26, 26)		('3.00e+00', '2.10e+01')	('day', 'day')											Y	26.0	caucasian	26			26.0	30.0			20.0			kilogram / meter ** 2																																					Y	26.0	3.0	day																																																																							CYP2D6 duplication	12.0																																												
450	45993	plasma	1360	gram * hour / liter	codeine	auc_end	True			634.0	12.0	0.000193	3944.0											1359	dosing	oral	gram	codeine phosphate	0.03	single dose	0.0	hr	tablet					Kirchner2007	634	UM	12	homo sapiens	26	Y	26.0	M	26	26.0	65.0			18.0			yr			('medication', 'grapefruit juice')	(26, 26)		('3.00e+00', '2.10e+01')	('day', 'day')											Y	26.0	caucasian	26			26.0	30.0			20.0			kilogram / meter ** 2																																					Y	26.0	3.0	day																																																																							CYP2D6 duplication	12.0																																												
451	45994	plasma	1360	gram * hour / liter	codeine	auc_inf	True			634.0	12.0	-0.821	3944.0											1359	dosing	oral	gram	codeine phosphate	0.03	single dose	0.0	hr	tablet					Kirchner2007	634	UM	12	homo sapiens	26	Y	26.0	M	26	26.0	65.0			18.0			yr			('medication', 'grapefruit juice')	(26, 26)		('3.00e+00', '2.10e+01')	('day', 'day')											Y	26.0	caucasian	26			26.0	30.0			20.0			kilogram / meter ** 2																																					Y	26.0	3.0	day																																																																							CYP2D6 duplication	12.0																																												
452	45995	plasma	1360	liter / hour	codeine	clearance	True			634.0	12.0	147.0	3944.0											1359	dosing	oral	gram	codeine phosphate	0.03	single dose	0.0	hr	tablet					Kirchner2007	634	UM	12	homo sapiens	26	Y	26.0	M	26	26.0	65.0			18.0			yr			('medication', 'grapefruit juice')	(26, 26)		('3.00e+00', '2.10e+01')	('day', 'day')											Y	26.0	caucasian	26			26.0	30.0			20.0			kilogram / meter ** 2																																					Y	26.0	3.0	day																																																																							CYP2D6 duplication	12.0																																												
453	45999	plasma	1360	liter	codeine	vd	True			634.0	12.0	829.0	3944.0											1359	dosing	oral	gram	codeine phosphate	0.03	single dose	0.0	hr	tablet					Kirchner2007	634	UM	12	homo sapiens	26	Y	26.0	M	26	26.0	65.0			18.0			yr			('medication', 'grapefruit juice')	(26, 26)		('3.00e+00', '2.10e+01')	('day', 'day')											Y	26.0	caucasian	26			26.0	30.0			20.0			kilogram / meter ** 2																																					Y	26.0	3.0	day																																																																							CYP2D6 duplication	12.0																																												
454	46078	plasma	1360	gram * hour / liter	morphine-3-glucuronide	auc_inf	True			634.0	12.0	-8.11	3956.0											1359	dosing	oral	gram	codeine phosphate	0.03	single dose	0.0	hr	tablet					Kirchner2007	634	UM	12	homo sapiens	26	Y	26.0	M	26	26.0	65.0			18.0			yr			('medication', 'grapefruit juice')	(26, 26)		('3.00e+00', '2.10e+01')	('day', 'day')											Y	26.0	caucasian	26			26.0	30.0			20.0			kilogram / meter ** 2																																					Y	26.0	3.0	day																																																																							CYP2D6 duplication	12.0																																												
455	46081	plasma	1360	1 / minute	morphine-3-glucuronide	kel	True			634.0	12.0	0.00172	3956.0											1359	dosing	oral	gram	codeine phosphate	0.03	single dose	0.0	hr	tablet					Kirchner2007	634	UM	12	homo sapiens	26	Y	26.0	M	26	26.0	65.0			18.0			yr			('medication', 'grapefruit juice')	(26, 26)		('3.00e+00', '2.10e+01')	('day', 'day')											Y	26.0	caucasian	26			26.0	30.0			20.0			kilogram / meter ** 2																																					Y	26.0	3.0	day																																																																							CYP2D6 duplication	12.0																																												
